,region,status_group_num
56428,Manyara,0
56429,Kagera,0
56430,Kilimanjaro,1
56431,Iringa,0
56432,Rukwa,1
56434,Lindi,0
56435,Mtwara,1
56436,Kilimanjaro,0
56437,Mbeya,1
56438,Iringa,0
56439,Ruvuma,1
56440,Kilimanjaro,0
56441,Ruvuma,0
56442,Kilimanjaro,1
56443,Mwanza,0
56444,Manyara,1
56445,Kagera,0
56446,Mbeya,0
56447,Iringa,0
56448,Kilimanjaro,1
56449,Kagera,0
56451,Kigoma,0
56452,Dodoma,1
56453,Kagera,1
56454,Kagera,0
56455,Dar es Salaam,1
56456,Singida,1
56457,Ruvuma,0
56458,Manyara,1
56459,Tabora,0
56460,Kagera,0
56461,Kilimanjaro,0
56462,Tanga,0
56463,Singida,1
56464,Tabora,0
56465,Mara,1
56466,Dodoma,1
56467,Tabora,0
56468,Mara,0
56470,Kagera,0
56471,Kigoma,0
56472,Kagera,0
56473,Kigoma,0
56474,Tabora,1
56475,Dar es Salaam,0
56477,Lindi,0
56478,Mtwara,1
56479,Dodoma,0
56480,Kilimanjaro,1
56481,Tanga,1
56482,Mwanza,0
56483,Arusha,0
56484,Arusha,0
56485,Shinyanga,0
56486,Manyara,1
56487,Shinyanga,0
56488,Kigoma,0
56489,Arusha,0
56490,Ruvuma,1
56491,Mtwara,1
56492,Kagera,1
56493,Kilimanjaro,0
56494,Pwani,0
56495,Mtwara,0
56496,Shinyanga,1
56497,Kilimanjaro,0
56498,Mtwara,1
56499,Lindi,0
56500,Tabora,0
56501,Mtwara,1
56502,Mtwara,1
56503,Kigoma,0
56504,Mbeya,1
56505,Lindi,0
56506,Kagera,0
56507,Mwanza,0
56508,Kigoma,0
56509,Arusha,1
56510,Kilimanjaro,1
56511,Kilimanjaro,0
56512,Kagera,0
56513,Dodoma,0
56514,Iringa,0
56515,Iringa,0
56516,Kigoma,1
56517,Tabora,1
56518,Arusha,1
56519,Mara,1
56520,Kilimanjaro,1
56521,Rukwa,1
56522,Tabora,1
56523,Mbeya,0
56524,Iringa,0
56525,Mwanza,0
56526,Ruvuma,0
56527,Ruvuma,1
56528,Mara,0
56529,Morogoro,0
56530,Arusha,0
56531,Kagera,1
56532,Ruvuma,1
56533,Shinyanga,0
56534,Mara,1
56535,Iringa,0
56536,Mbeya,1
56537,Tanga,0
56538,Arusha,0
56539,Pwani,0
56540,Morogoro,0
56541,Iringa,1
56542,Pwani,1
56543,Arusha,0
56544,Morogoro,1
56545,Mbeya,0
56546,Kagera,1
56547,Pwani,0
56548,Iringa,0
56549,Pwani,0
56550,Arusha,1
56551,Rukwa,1
56552,Ruvuma,0
56553,Kilimanjaro,0
56554,Kagera,0
56555,Tanga,1
56556,Shinyanga,0
56557,Kigoma,0
56558,Kigoma,0
56559,Kilimanjaro,0
56560,Arusha,0
56561,Morogoro,0
56562,Iringa,0
56563,Manyara,0
56564,Arusha,0
56565,Shinyanga,0
56566,Morogoro,1
56567,Dar es Salaam,0
56568,Dodoma,1
56569,Shinyanga,1
56570,Mtwara,1
56571,Morogoro,1
56572,Iringa,0
56573,Rukwa,1
56574,Kilimanjaro,1
56575,Rukwa,1
56576,Morogoro,0
56577,Tanga,0
56578,Rukwa,0
56579,Pwani,0
56580,Pwani,0
56581,Mara,0
56582,Mwanza,0
56583,Arusha,0
56584,Mbeya,0
56585,Pwani,0
56586,Morogoro,0
56587,Mbeya,0
56588,Dodoma,1
56589,Lindi,1
56590,Ruvuma,1
56591,Ruvuma,0
56592,Tabora,0
56593,Mbeya,1
56594,Mwanza,1
56595,Tanga,1
56596,Lindi,1
56597,Mtwara,1
56598,Dodoma,0
56600,Iringa,0
56601,Iringa,1
56602,Rukwa,1
56603,Mtwara,1
56604,Manyara,0
56605,Kigoma,1
56606,Singida,0
56608,Iringa,0
56609,Ruvuma,1
56610,Iringa,0
56611,Ruvuma,1
56612,Mbeya,0
56614,Mwanza,0
56615,Iringa,0
56616,Iringa,0
56617,Tabora,1
56618,Manyara,0
56619,Mtwara,0
56620,Iringa,0
56621,Dar es Salaam,1
56622,Mtwara,1
56623,Mbeya,1
56624,Kagera,1
56625,Mbeya,1
56626,Pwani,0
56627,Tanga,0
56628,Singida,1
56629,Iringa,0
56630,Mtwara,1
56631,Rukwa,1
56632,Mbeya,0
56633,Arusha,1
56634,Iringa,0
56635,Kilimanjaro,1
56636,Rukwa,1
56637,Iringa,1
56638,Kagera,1
56639,Shinyanga,0
56640,Iringa,0
56641,Dodoma,1
56642,Arusha,0
56643,Tabora,1
56644,Ruvuma,0
56645,Ruvuma,0
56646,Kigoma,1
56647,Mbeya,0
56648,Lindi,1
56649,Lindi,0
56650,Iringa,0
56651,Mbeya,1
56652,Pwani,1
56654,Morogoro,1
56655,Arusha,0
56656,Iringa,0
56657,Kagera,1
56658,Kilimanjaro,0
56659,Morogoro,0
56660,Morogoro,1
56661,Mwanza,1
56662,Mwanza,0
56663,Kagera,0
56664,Arusha,0
56665,Ruvuma,0
56666,Kagera,1
56667,Rukwa,1
56668,Arusha,0
56669,Kilimanjaro,0
56670,Kilimanjaro,0
56671,Arusha,0
56672,Singida,1
56673,Iringa,1
56674,Shinyanga,0
56675,Mwanza,1
56677,Dodoma,0
56678,Morogoro,1
56679,Pwani,0
56680,Mtwara,0
56681,Iringa,0
56682,Mtwara,1
56684,Singida,0
56685,Mwanza,0
56686,Rukwa,0
56687,Shinyanga,0
56688,Kagera,0
56689,Mbeya,1
56690,Shinyanga,0
56691,Shinyanga,0
56692,Mbeya,0
56693,Shinyanga,0
56694,Kigoma,0
56695,Dodoma,1
56696,Tanga,0
56697,Mbeya,1
56698,Kilimanjaro,1
56699,Rukwa,1
56700,Kigoma,1
56701,Pwani,1
56702,Dodoma,1
56703,Mwanza,0
56704,Iringa,0
56705,Mwanza,1
56706,Ruvuma,1
56707,Tanga,1
56708,Mwanza,1
56709,Kigoma,1
56710,Mtwara,0
56711,Iringa,0
56712,Shinyanga,0
56713,Mbeya,1
56714,Mbeya,0
56715,Pwani,0
56716,Mbeya,1
56717,Manyara,1
56718,Dodoma,1
56719,Mbeya,1
56720,Mbeya,1
56721,Rukwa,0
56722,Mara,0
56723,Ruvuma,0
56724,Iringa,0
56725,Kigoma,0
56726,Ruvuma,0
56727,Kigoma,1
56728,Kigoma,0
56730,Dodoma,1
56731,Tabora,0
56732,Singida,1
56733,Arusha,0
56734,Arusha,0
56735,Lindi,1
56736,Morogoro,0
56737,Pwani,1
56738,Lindi,1
56739,Tanga,0
56740,Kilimanjaro,0
56741,Ruvuma,1
56742,Mara,0
56743,Dodoma,0
56744,Kigoma,0
56745,Singida,1
56746,Pwani,0
56747,Mtwara,1
56748,Arusha,0
56749,Mwanza,0
56750,Morogoro,0
56751,Mbeya,0
56752,Singida,1
56753,Iringa,0
56754,Rukwa,1
56756,Mbeya,1
56757,Mbeya,1
56758,Shinyanga,1
56759,Dodoma,1
56760,Manyara,1
56761,Iringa,0
56762,Kigoma,0
56763,Arusha,1
56764,Iringa,0
56765,Tanga,1
56766,Iringa,0
56767,Manyara,1
56768,Mbeya,1
56769,Kilimanjaro,0
56770,Morogoro,1
56771,Kagera,0
56772,Arusha,1
56773,Kilimanjaro,1
56774,Tabora,1
56775,Mbeya,1
56776,Mara,1
56777,Morogoro,0
56778,Mwanza,1
56779,Ruvuma,0
56780,Kigoma,0
56781,Manyara,1
56782,Kagera,1
56783,Rukwa,1
56784,Shinyanga,1
56785,Kilimanjaro,0
56786,Kagera,0
56787,Rukwa,0
56788,Iringa,0
56789,Kigoma,0
56790,Morogoro,1
56791,Arusha,0
56792,Mbeya,1
56793,Mara,0
56794,Mbeya,1
56795,Pwani,0
56796,Iringa,0
56797,Kilimanjaro,0
56799,Morogoro,0
56800,Kilimanjaro,1
56801,Kilimanjaro,1
56802,Dar es Salaam,1
56803,Kilimanjaro,1
56804,Mbeya,1
56805,Morogoro,0
56806,Kagera,1
56807,Mwanza,1
56808,Pwani,1
56809,Kagera,0
56810,Iringa,0
56811,Shinyanga,1
56813,Iringa,0
56814,Mwanza,0
56815,Mbeya,0
56816,Kilimanjaro,0
56817,Kigoma,1
56818,Morogoro,0
56819,Kilimanjaro,0
56821,Kagera,0
56822,Iringa,0
56823,Singida,1
56824,Ruvuma,0
56825,Tabora,0
56826,Morogoro,1
56827,Mbeya,1
56828,Morogoro,1
56829,Morogoro,0
56830,Singida,0
56831,Mara,1
56832,Shinyanga,1
56833,Manyara,0
56834,Mwanza,1
56835,Morogoro,0
56836,Tanga,0
56837,Arusha,0
56838,Kilimanjaro,0
56839,Kagera,1
56840,Mbeya,0
56841,Manyara,0
56842,Kagera,1
56843,Ruvuma,0
56844,Iringa,0
56845,Morogoro,0
56846,Tabora,1
56847,Arusha,0
56848,Mbeya,1
56849,Morogoro,0
56850,Mbeya,0
56851,Pwani,0
56852,Kilimanjaro,0
56853,Morogoro,1
56854,Arusha,0
56855,Ruvuma,1
56856,Pwani,0
56857,Kagera,0
56858,Morogoro,0
56859,Iringa,0
56860,Iringa,0
56861,Kigoma,1
56862,Shinyanga,0
56863,Shinyanga,0
56864,Mbeya,1
56865,Tanga,1
56867,Pwani,0
56868,Arusha,0
56869,Kagera,0
56870,Kigoma,0
56871,Dar es Salaam,0
56872,Tanga,0
56873,Mwanza,1
56874,Shinyanga,0
56875,Arusha,0
56876,Tabora,0
56877,Mwanza,1
56878,Mbeya,0
56879,Arusha,0
56880,Manyara,0
56881,Kagera,1
56882,Lindi,0
56884,Singida,0
56885,Shinyanga,1
56886,Ruvuma,0
56887,Iringa,0
56888,Rukwa,0
56889,Arusha,0
56890,Mara,0
56891,Mtwara,1
56892,Arusha,1
56893,Kigoma,0
56894,Mtwara,1
56895,Shinyanga,0
56896,Dodoma,0
56897,Dar es Salaam,1
56898,Mwanza,1
56901,Mbeya,1
56902,Shinyanga,1
56903,Mwanza,1
56904,Morogoro,1
56905,Kilimanjaro,0
56906,Shinyanga,0
56907,Mbeya,0
56908,Shinyanga,1
56909,Iringa,0
56910,Rukwa,1
56911,Mbeya,0
56912,Singida,1
56913,Mbeya,0
56914,Mwanza,1
56915,Shinyanga,0
56916,Singida,1
56917,Tanga,0
56918,Morogoro,0
56919,Kagera,1
56920,Mwanza,0
56921,Arusha,1
56922,Mbeya,1
56923,Pwani,0
56924,Iringa,1
56925,Pwani,0
56926,Shinyanga,0
56927,Tabora,1
56928,Kagera,1
56929,Kilimanjaro,1
56930,Singida,0
56931,Tabora,1
56932,Ruvuma,0
56933,Tanga,0
56934,Tabora,1
56935,Morogoro,0
56936,Ruvuma,0
56937,Mwanza,1
56938,Iringa,0
56940,Kagera,0
56941,Pwani,0
56942,Mwanza,0
56943,Iringa,1
56944,Singida,1
56945,Tanga,1
56946,Iringa,0
56947,Mbeya,1
56948,Mbeya,1
56949,Lindi,1
56950,Ruvuma,1
56951,Morogoro,0
56952,Rukwa,1
56953,Tabora,0
56954,Kilimanjaro,0
56955,Kigoma,1
56956,Shinyanga,0
56957,Mwanza,1
56958,Mbeya,1
56959,Rukwa,0
56960,Manyara,0
56961,Manyara,1
56962,Kilimanjaro,0
56963,Shinyanga,0
56964,Pwani,1
56965,Pwani,1
56966,Mbeya,1
56967,Rukwa,0
56968,Tabora,0
56969,Morogoro,1
56970,Kagera,0
56971,Pwani,1
56973,Mara,1
56974,Morogoro,1
56975,Kigoma,1
56976,Kagera,1
56977,Shinyanga,1
56978,Pwani,1
56979,Rukwa,0
56980,Morogoro,0
56981,Iringa,0
56982,Kigoma,0
56983,Tabora,1
56984,Singida,0
56985,Kigoma,1
56986,Kagera,0
56987,Mtwara,0
56988,Shinyanga,0
56989,Mbeya,0
56990,Mwanza,1
56992,Singida,1
56993,Iringa,0
56994,Kilimanjaro,1
56995,Tanga,1
56996,Kilimanjaro,0
56997,Arusha,0
56998,Ruvuma,1
56999,Morogoro,0
57000,Morogoro,0
57001,Pwani,0
57002,Manyara,0
57003,Mara,1
57004,Lindi,0
57005,Ruvuma,1
57006,Shinyanga,0
57007,Singida,0
57008,Tabora,1
57009,Rukwa,0
57010,Mbeya,0
57011,Mbeya,1
57012,Dodoma,1
57013,Kilimanjaro,0
57014,Kagera,1
57015,Shinyanga,1
57016,Singida,1
57017,Arusha,1
57018,Kagera,1
57019,Mbeya,0
57020,Arusha,0
57021,Iringa,0
57022,Pwani,1
57023,Iringa,0
57024,Lindi,1
57025,Kilimanjaro,0
57026,Dodoma,1
57027,Pwani,0
57029,Ruvuma,0
57030,Ruvuma,1
57031,Shinyanga,0
57032,Mara,1
57033,Iringa,0
57034,Mwanza,0
57035,Arusha,0
57036,Shinyanga,1
57037,Tabora,1
57038,Mtwara,1
57039,Morogoro,0
57040,Kagera,1
57041,Kilimanjaro,0
57042,Kigoma,0
57043,Mwanza,0
57044,Rukwa,0
57045,Kigoma,1
57046,Mtwara,0
57047,Kagera,1
57048,Iringa,0
57049,Ruvuma,0
57050,Morogoro,0
57051,Kigoma,0
57052,Pwani,1
57053,Tanga,1
57054,Dodoma,1
57055,Mbeya,0
57056,Dar es Salaam,0
57057,Iringa,0
57058,Mwanza,0
57059,Arusha,0
57060,Dar es Salaam,0
57061,Morogoro,1
57062,Arusha,0
57063,Kagera,1
57064,Shinyanga,0
57065,Mbeya,0
57066,Tabora,0
57067,Mbeya,0
57068,Mara,1
57069,Arusha,0
57070,Pwani,1
57071,Kagera,1
57072,Kigoma,1
57073,Manyara,1
57074,Mbeya,1
57075,Kilimanjaro,0
57076,Mtwara,0
57077,Kilimanjaro,0
57078,Manyara,1
57079,Lindi,0
57080,Mara,0
57081,Mwanza,0
57082,Rukwa,1
57083,Morogoro,0
57084,Pwani,1
57085,Singida,0
57086,Mtwara,1
57087,Tanga,1
57088,Mwanza,1
57089,Kagera,0
57090,Mbeya,1
57091,Kilimanjaro,0
57092,Singida,1
57093,Iringa,1
57094,Shinyanga,1
57095,Kilimanjaro,1
57096,Tabora,1
57097,Tanga,0
57098,Pwani,0
57099,Manyara,1
57100,Morogoro,1
57101,Ruvuma,0
57102,Iringa,0
57103,Mwanza,1
57104,Kagera,1
57105,Iringa,1
57106,Kilimanjaro,0
57107,Tabora,0
57108,Kagera,0
57109,Dodoma,0
57110,Ruvuma,1
57111,Mbeya,0
57112,Tabora,0
57113,Kilimanjaro,0
57115,Kagera,1
57116,Iringa,0
57117,Shinyanga,0
57118,Dodoma,0
57119,Tabora,1
57120,Mbeya,0
57121,Kilimanjaro,1
57122,Morogoro,1
57123,Mara,1
57124,Morogoro,0
57125,Iringa,0
57126,Mtwara,1
57127,Mwanza,1
57128,Mbeya,1
57129,Iringa,0
57130,Tanga,1
57131,Rukwa,0
57132,Mbeya,1
57133,Mara,1
57134,Tanga,1
57136,Iringa,0
57138,Mbeya,1
57139,Ruvuma,1
57140,Singida,0
57141,Ruvuma,0
57142,Manyara,0
57143,Kigoma,1
57144,Arusha,1
57145,Manyara,1
57146,Rukwa,0
57147,Iringa,0
57148,Dodoma,0
57149,Morogoro,1
57150,Tanga,1
57151,Shinyanga,1
57152,Shinyanga,1
57153,Iringa,1
57154,Iringa,0
57155,Mara,0
57157,Ruvuma,1
57158,Iringa,0
57159,Iringa,0
57160,Kilimanjaro,0
57161,Tanga,0
57162,Arusha,0
57163,Ruvuma,1
57164,Kagera,1
57165,Iringa,0
57166,Morogoro,1
57167,Kigoma,1
57168,Mbeya,0
57169,Dar es Salaam,1
57170,Iringa,0
57171,Dodoma,0
57172,Shinyanga,1
57173,Arusha,1
57174,Mwanza,0
57175,Ruvuma,0
57176,Dodoma,1
57177,Mbeya,0
57178,Mbeya,1
57179,Mara,1
57180,Dodoma,1
57181,Dodoma,1
57182,Kagera,0
57183,Kigoma,1
57184,Tanga,1
57185,Manyara,0
57186,Tabora,1
57187,Tabora,1
57188,Singida,0
57189,Lindi,1
57190,Tabora,1
57191,Morogoro,1
57192,Morogoro,0
57193,Arusha,0
57194,Tabora,0
57195,Kigoma,0
57196,Shinyanga,1
57197,Tanga,0
57198,Arusha,1
57199,Kilimanjaro,0
57200,Morogoro,0
57201,Mbeya,1
57202,Kigoma,0
57203,Pwani,1
57204,Dodoma,0
57205,Arusha,0
57206,Mtwara,1
57207,Dodoma,0
57208,Singida,1
57209,Rukwa,1
57210,Mwanza,0
57211,Morogoro,1
57212,Iringa,0
57213,Kagera,1
57214,Ruvuma,1
57215,Kigoma,1
57216,Dodoma,0
57217,Arusha,1
57218,Morogoro,0
57219,Kilimanjaro,0
57220,Tabora,1
57221,Dar es Salaam,0
57222,Arusha,0
57223,Tanga,0
57224,Morogoro,1
57225,Kagera,0
57226,Dar es Salaam,0
57227,Mbeya,1
57228,Tabora,1
57229,Kagera,1
57231,Kilimanjaro,0
57232,Dodoma,1
57233,Dar es Salaam,0
57234,Shinyanga,1
57235,Morogoro,0
57236,Lindi,0
57237,Iringa,1
57238,Mara,1
57239,Iringa,0
57240,Tanga,0
57241,Morogoro,0
57242,Ruvuma,0
57243,Mbeya,1
57244,Tanga,1
57245,Kilimanjaro,1
57246,Singida,1
57247,Shinyanga,0
57248,Kilimanjaro,0
57249,Kilimanjaro,1
57250,Pwani,1
57251,Kigoma,1
57252,Rukwa,0
57253,Singida,1
57254,Kagera,1
57255,Iringa,0
57256,Iringa,0
57257,Rukwa,1
57258,Manyara,0
57259,Iringa,0
57260,Rukwa,0
57261,Tabora,0
57262,Mtwara,1
57263,Mbeya,0
57264,Lindi,1
57265,Mbeya,0
57266,Kilimanjaro,0
57267,Kagera,0
57268,Pwani,1
57269,Singida,1
57270,Iringa,0
57271,Kilimanjaro,1
57272,Arusha,0
57273,Ruvuma,1
57274,Singida,1
57275,Arusha,1
57276,Morogoro,1
57277,Ruvuma,0
57278,Morogoro,0
57279,Pwani,0
57280,Mbeya,1
57282,Mbeya,1
57283,Manyara,0
57284,Mtwara,0
57286,Dodoma,1
57287,Kigoma,1
57288,Mwanza,1
57289,Tanga,1
57290,Mbeya,0
57291,Mwanza,1
57292,Morogoro,1
57293,Singida,0
57294,Arusha,1
57295,Kigoma,1
57296,Shinyanga,0
57297,Arusha,0
57298,Tanga,0
57299,Iringa,1
57300,Pwani,0
57301,Mbeya,1
57302,Lindi,1
57303,Dodoma,0
57304,Kagera,1
57305,Dodoma,1
57306,Iringa,0
57307,Manyara,0
57308,Mbeya,0
57309,Arusha,1
57310,Tabora,0
57311,Kilimanjaro,1
57312,Morogoro,0
57313,Mbeya,0
57314,Tanga,0
57315,Shinyanga,0
57316,Morogoro,1
57317,Mbeya,0
57318,Pwani,1
57319,Mbeya,0
57320,Iringa,0
57321,Mtwara,1
57322,Pwani,0
57323,Arusha,0
57324,Dodoma,0
57325,Mbeya,1
57326,Morogoro,1
57327,Iringa,0
57329,Mtwara,1
57331,Kilimanjaro,1
57332,Shinyanga,1
57333,Mbeya,0
57334,Mwanza,1
57335,Dodoma,0
57336,Tanga,0
57337,Arusha,1
57338,Kagera,1
57339,Kagera,0
57340,Lindi,0
57341,Dodoma,1
57342,Mwanza,0
57343,Kigoma,0
57344,Mara,1
57345,Kilimanjaro,0
57346,Mbeya,0
57347,Shinyanga,1
57348,Rukwa,0
57349,Lindi,1
57351,Arusha,0
57352,Kigoma,1
57353,Mbeya,0
57354,Ruvuma,0
57355,Iringa,0
57356,Kigoma,0
57357,Manyara,1
57358,Mtwara,1
57359,Arusha,0
57360,Dodoma,0
57361,Kigoma,0
57362,Kilimanjaro,0
57363,Kagera,0
57364,Dodoma,1
57365,Dodoma,1
57366,Mbeya,1
57367,Kilimanjaro,0
57368,Kilimanjaro,1
57369,Mbeya,1
57370,Dodoma,0
57371,Kagera,0
57372,Mara,1
57373,Dodoma,1
57374,Rukwa,0
57375,Arusha,0
57376,Rukwa,0
57377,Ruvuma,0
57378,Kilimanjaro,1
57379,Iringa,0
57380,Mbeya,1
57381,Kilimanjaro,0
57382,Mbeya,0
57383,Kigoma,1
57384,Mbeya,1
57385,Shinyanga,0
57386,Iringa,0
57387,Tanga,0
57388,Shinyanga,1
57389,Arusha,0
57390,Dar es Salaam,0
57391,Kilimanjaro,0
57392,Mbeya,1
57393,Kagera,1
57394,Tabora,1
57395,Shinyanga,0
57396,Tanga,1
57397,Mtwara,1
57398,Tanga,0
57399,Kilimanjaro,1
57400,Shinyanga,0
57401,Tanga,0
57402,Shinyanga,0
57403,Ruvuma,1
57404,Mtwara,1
57405,Shinyanga,0
57406,Shinyanga,1
57407,Ruvuma,1
57408,Pwani,0
57409,Iringa,0
57410,Mtwara,1
57411,Manyara,0
57412,Pwani,1
57414,Tabora,0
57415,Morogoro,0
57416,Shinyanga,0
57417,Shinyanga,0
57418,Pwani,0
57419,Lindi,1
57420,Kagera,1
57421,Ruvuma,1
57422,Iringa,0
57423,Morogoro,1
57424,Lindi,1
57425,Kagera,0
57426,Kagera,0
57427,Mbeya,0
57428,Morogoro,0
57429,Lindi,1
57430,Mbeya,1
57431,Pwani,0
57432,Kilimanjaro,1
57433,Iringa,0
57435,Iringa,0
57436,Arusha,0
57437,Rukwa,1
57438,Manyara,0
57439,Morogoro,1
57440,Pwani,0
57441,Kigoma,0
57442,Mwanza,1
57444,Shinyanga,1
57445,Mara,0
57446,Mwanza,1
57447,Shinyanga,0
57448,Kilimanjaro,0
57449,Tanga,0
57450,Lindi,0
57451,Mwanza,1
57452,Iringa,0
57453,Kagera,0
57454,Mara,0
57455,Tanga,1
57456,Iringa,0
57457,Dodoma,1
57458,Mwanza,1
57459,Dodoma,0
57460,Mwanza,1
57461,Pwani,0
57462,Singida,0
57463,Mara,1
57464,Shinyanga,1
57465,Tabora,1
57466,Tabora,0
57467,Kagera,0
57468,Iringa,1
57469,Dar es Salaam,0
57470,Ruvuma,0
57471,Morogoro,1
57472,Shinyanga,0
57473,Ruvuma,1
57474,Kagera,0
57475,Iringa,1
57476,Kigoma,1
57477,Kagera,1
57478,Mtwara,1
57479,Tabora,1
57480,Mbeya,0
57481,Kilimanjaro,1
57482,Morogoro,1
57483,Singida,0
57484,Arusha,0
57485,Manyara,0
57486,Kagera,1
57487,Morogoro,0
57488,Morogoro,1
57489,Dodoma,0
57490,Kilimanjaro,1
57491,Singida,1
57492,Mtwara,1
57494,Arusha,0
57495,Mwanza,0
57496,Kigoma,0
57497,Kilimanjaro,0
57498,Tanga,0
57499,Dar es Salaam,0
57500,Kigoma,0
57501,Iringa,0
57502,Kigoma,1
57503,Singida,1
57504,Rukwa,1
57505,Ruvuma,1
57506,Rukwa,1
57507,Arusha,1
57508,Iringa,1
57509,Manyara,1
57510,Arusha,1
57511,Pwani,1
57512,Mtwara,1
57513,Mbeya,0
57514,Kilimanjaro,0
57515,Mara,1
57516,Iringa,1
57517,Kagera,0
57518,Lindi,1
57519,Mwanza,1
57520,Tanga,1
57521,Shinyanga,1
57522,Arusha,1
57524,Tanga,1
57525,Mbeya,1
57526,Mbeya,0
57527,Shinyanga,0
57529,Mwanza,1
57530,Morogoro,1
57531,Shinyanga,0
57532,Ruvuma,0
57533,Tabora,0
57534,Mtwara,1
57535,Mbeya,1
57536,Ruvuma,1
57537,Morogoro,0
57538,Pwani,1
57540,Tanga,1
57541,Shinyanga,0
57542,Mtwara,0
57543,Shinyanga,1
57544,Shinyanga,0
57545,Tabora,0
57546,Rukwa,0
57547,Morogoro,0
57548,Mara,1
57549,Morogoro,0
57550,Morogoro,1
57551,Mbeya,0
57552,Pwani,1
57553,Iringa,1
57554,Dodoma,1
57555,Ruvuma,1
57556,Mwanza,1
57557,Kilimanjaro,0
57559,Iringa,0
57560,Shinyanga,1
57561,Mara,0
57562,Tanga,1
57563,Shinyanga,0
57564,Ruvuma,0
57565,Lindi,1
57566,Dar es Salaam,0
57567,Kagera,1
57568,Shinyanga,0
57569,Mwanza,1
57570,Tabora,0
57571,Tabora,1
57572,Morogoro,0
57573,Singida,1
57574,Kagera,1
57575,Mbeya,1
57576,Lindi,1
57577,Kilimanjaro,1
57578,Tabora,0
57579,Arusha,0
57580,Tabora,0
57581,Mtwara,0
57582,Kilimanjaro,1
57584,Kilimanjaro,0
57585,Iringa,0
57586,Pwani,1
57587,Iringa,0
57588,Morogoro,0
57589,Ruvuma,0
57590,Iringa,0
57591,Kagera,0
57592,Morogoro,0
57593,Rukwa,1
57594,Mbeya,1
57595,Mwanza,1
57596,Tanga,0
57597,Morogoro,0
57598,Mbeya,1
57599,Ruvuma,0
57600,Kilimanjaro,0
57601,Shinyanga,0
57602,Tabora,0
57603,Iringa,0
57604,Mbeya,1
57605,Mbeya,1
57606,Kagera,1
57607,Ruvuma,0
57608,Kilimanjaro,0
57609,Tabora,1
57610,Iringa,0
57611,Ruvuma,0
57612,Kigoma,0
57613,Tanga,1
57614,Mara,0
57615,Shinyanga,0
57616,Shinyanga,1
57617,Pwani,0
57618,Tabora,0
57619,Iringa,0
57620,Tanga,0
57621,Morogoro,0
57622,Arusha,0
57623,Mbeya,0
57624,Mbeya,0
57625,Tanga,0
57626,Singida,1
57627,Dodoma,0
57628,Mbeya,1
57629,Mbeya,0
57630,Kigoma,0
57632,Arusha,0
57633,Mbeya,0
57634,Pwani,1
57635,Kilimanjaro,1
57636,Tanga,0
57637,Kilimanjaro,0
57638,Rukwa,1
57639,Tabora,1
57640,Iringa,0
57641,Kagera,0
57642,Manyara,1
57643,Mbeya,0
57644,Lindi,0
57645,Mbeya,1
57646,Tanga,1
57647,Mtwara,1
57648,Singida,1
57650,Lindi,1
57651,Lindi,1
57652,Rukwa,0
57653,Mbeya,1
57654,Kilimanjaro,1
57655,Mara,1
57656,Kagera,0
57657,Mara,1
57658,Rukwa,1
57659,Mbeya,1
57660,Pwani,1
57661,Dodoma,1
57664,Arusha,0
57665,Mbeya,0
57667,Kigoma,1
57668,Tanga,0
57669,Tanga,1
57670,Shinyanga,0
57671,Arusha,0
57672,Kigoma,1
57673,Arusha,0
57674,Mbeya,0
57675,Kilimanjaro,1
57676,Kilimanjaro,1
57677,Mtwara,1
57678,Mara,0
57679,Singida,0
57680,Iringa,0
57681,Kilimanjaro,1
57682,Kilimanjaro,0
57683,Shinyanga,1
57684,Iringa,0
57685,Pwani,0
57686,Iringa,0
57687,Morogoro,1
57688,Kagera,0
57689,Morogoro,1
57690,Morogoro,1
57691,Arusha,1
57692,Kigoma,0
57693,Iringa,0
57694,Iringa,0
57695,Mbeya,1
57696,Shinyanga,1
57697,Ruvuma,0
57698,Iringa,0
57699,Singida,1
57700,Arusha,0
57701,Arusha,0
57702,Pwani,0
57703,Kagera,0
57704,Morogoro,1
57705,Ruvuma,0
57706,Lindi,1
57707,Mara,0
57708,Morogoro,0
57709,Mara,0
57710,Kigoma,1
57711,Mara,0
57712,Kilimanjaro,0
57713,Mbeya,0
57714,Arusha,0
57715,Kigoma,1
57716,Rukwa,1
57717,Kilimanjaro,1
57718,Mwanza,1
57719,Pwani,0
57720,Shinyanga,0
57721,Kilimanjaro,1
57722,Iringa,1
57723,Pwani,1
57724,Shinyanga,0
57725,Iringa,0
57726,Dodoma,0
57727,Kilimanjaro,0
57728,Lindi,1
57729,Iringa,0
57730,Pwani,0
57731,Mbeya,1
57732,Mwanza,0
57733,Arusha,0
57734,Kigoma,0
57735,Iringa,0
57736,Pwani,1
57737,Shinyanga,0
57738,Dodoma,1
57739,Mbeya,1
57740,Mwanza,0
57741,Kilimanjaro,0
57742,Mwanza,1
57743,Ruvuma,1
57744,Dar es Salaam,1
57745,Arusha,1
57746,Mwanza,1
57747,Kigoma,1
57749,Iringa,1
57750,Shinyanga,1
57751,Dodoma,1
57752,Kigoma,1
57753,Shinyanga,0
57754,Rukwa,1
57755,Singida,0
57756,Morogoro,0
57757,Mbeya,0
57758,Ruvuma,0
57759,Arusha,1
57760,Ruvuma,0
57761,Tanga,0
57762,Mbeya,1
57763,Shinyanga,1
